City Name,Latitude,Longitude,Country
Saint-Martin-de-Crau,43.6397,4.8125,France
Hersham,51.3681,-0.4008,United Kingdom
Fenton,52.9977,-2.1578,United Kingdom
Melilli,37.1833,15.1167,Italy
Manching,48.7186,11.4972,Germany
Kaimana,-3.6444,133.6953,Indonesia
Afir,36.7676,3.7029,Algeria
Terra Boa,-12.3919,-38.625,Brazil
Gopalasamudram,8.6747,77.6379,India
Speedway,39.7937,-86.2481,United States
Bad Durrheim,48.0167,8.5333,Germany
Korahia,26.5325,86.1552,India
Zhukovo,55.0333,36.75,Russia
Plougastel-Daoulas,48.3725,-4.3706,France
Urucuia,-16.1328,-45.7419,Brazil
Grez-Doiceau,50.7333,4.7,Belgium
San Gennaro Vesuviano,40.8667,14.5333,Italy
Qingxicun,24.53,116.5904,China
Combarbala,-31.1833,-71,Chile
Brecksville,41.3079,-81.6192,United States
Wolsztyn,52.1167,16.1167,Poland
Betanzos,43.2792,-8.2106,Spain
Ceuti,38.0789,-1.2722,Spain
Ugo,39.1993,140.4129,Japan
Nidzica,53.3667,20.4333,Poland
Majarhat,25.9654,86.8126,India
Montespertoli,43.65,11.0833,Italy
Jankinagar,25.8955,87.0668,India
Raquira,5.5333,-73.6333,Colombia
Aghbala,32.4833,-5.6333,Morocco
Santaquin,39.9708,-111.7941,United States
Ban Mae Kaluang,19.0778,99.927,Thailand
Bisee,14.0243,-60.9744,Saint Lucia
Hajdusamson,47.6,21.7667,Hungary
Lakewood Park,27.539,-80.3865,United States
Rommerskirchen,51.0347,6.6914,Germany
Schuttorf,52.3167,7.2167,Germany
Hulkoti,15.4333,75.5333,India
Valdemorillo,40.5017,-4.0667,Spain
Saarwellingen,49.3542,6.805,Germany
Auta,25.3882,85.9558,India
South Charleston,38.3426,-81.7155,United States
Drobak,59.6667,10.6333,Norway
Maribondo,-9.5769,-36.305,Brazil
Walton-on-the-Naze,51.848,1.268,United Kingdom
Kharv-e Sofla,36.1686,59.0508,Iran
Quatis,-22.4069,-44.2578,Brazil
Sidi Yahia,30.4969,-8.8211,Morocco
Endicott,42.098,-76.0639,United States
Itapetim,-7.3778,-37.19,Brazil
Kaharlyk,49.8522,30.8092,Ukraine
Comines,50.7611,3.0078,France
Ban Bung Kha,16.1675,104.6408,Thailand
Shangping,25.0897,113.0395,China
Marly,50.3489,3.5442,France
San Rafael Oriente,13.3833,-88.35,El Salvador
Kozy,49.8667,19.15,Poland
High River,50.5808,-113.8744,Canada
San Marco in Lamis,41.7117,15.635,Italy
Serra Branca,-7.4828,-36.665,Brazil
Bataredh,26.425,84.6061,India
Arara,-6.8278,-35.7578,Brazil
Manerbio,45.3667,10.1333,Italy
Spiez,46.6833,7.6667,Switzerland
West End,26.6867,-78.975,The Bahamas
Sabana Iglesia,19.33,-70.75,Dominican Republic
Sigli,15.0631,75.4667,India
Novi Iskar,42.8,23.35,Bulgaria
Ouargaye,11.5,0.05,Burkina Faso
Eichenau,48.1667,11.3167,Germany
Presidente Bernardes,-22.0061,-51.5531,Brazil
Palangarai,11.1978,77.3058,India
Carluke,55.734,-3.834,United Kingdom
New Providence,40.6996,-74.4035,United States
Kewatgawan,25.8012,86.3229,India
Feldbach,46.955,15.8883,Austria
Mario Campos,-20.0558,-44.1878,Brazil
Panchgani,17.92,73.82,India
Schinnen,50.95,5.8833,Netherlands
Lourdes,43.095,-0.0453,France
Mqam at Tolba,33.9375,-6.2544,Morocco
Narayangarh,24.2708,75.0501,India
Arruda dos Vinhos,38.9833,-9.0667,Portugal
Busra al Harir,32.8425,36.34,Syria
Amilly,47.9731,2.7703,France
Reeuwijk,52.05,4.73,Netherlands
Primavera,-8.3378,-35.355,Brazil
Kolappalur,11.51,77.45,India
Lake Wylie,35.0997,-81.0678,United States
Bilga,31.05,75.65,India
Blytheville,35.9321,-89.9051,United States
Creutzwald,49.2053,6.6958,France
Trebur,49.9242,8.4092,Germany
Connersville,39.6582,-85.141,United States
Chateaudun,48.0708,1.3378,France
Thara,26.7027,78.2788,India
Vernouillet,48.7208,1.3606,France
Grass Valley,39.2238,-121.0522,United States
Western Springs,41.8023,-87.9006,United States
Malone,44.7956,-74.2859,United States
Jardim de Piranhas,-6.3789,-37.3519,Brazil
Chalma,21.2167,-98.4,Mexico
Ilamatlan,20.7833,-98.45,Mexico
Bhankarpur,30.65,76.82,India
Basmenj,37.9964,46.4717,Iran
Calderara di Reno,44.5667,11.2667,Italy
Chanaral,-26.3444,-70.6219,Chile
L'Union,43.6564,1.4844,France
Knittelfeld,47.215,14.8294,Austria
Mechtras,36.5448,4.0049,Algeria
Sant Sadurni d'Anoia,41.4261,1.785,Spain
Patate,-1.3167,-78.5167,Ecuador
Le Relecq-Kerhuon,48.4086,-4.3969,France
Charxin,39.6967,66.7686,Uzbekistan
Port Neches,29.9765,-93.9459,United States
Samalsar,30.6364,74.9983,India
Moissac,44.1047,1.0853,France
Wiesmoor,53.4,7.7333,Germany
Chima,9.15,-75.6333,Colombia
Glen Carbon,38.758,-89.9822,United States
Tezze sul Brenta,45.6862,11.7042,Italy
Arendonk,51.3167,5.0833,Belgium
Besigheim,48.9983,9.1417,Germany
Gex,46.3333,6.0578,France
Kussnacht,47.0667,8.4333,Switzerland
Lake Forest Park,47.7574,-122.2864,United States
Aubergenville,48.9583,1.855,France
Gricignano d'Aversa,41,14.1833,Italy
General Belgrano,-35.7667,-58.5,Argentina
Lavagna,44.3167,9.3333,Italy
Kofele,7,38.75,Ethiopia
Aguas Vermelhas,-15.7469,-41.46,Brazil
San Juan de Betulia,9.2756,-75.2456,Colombia
Dok Kham Tai,19.162,99.9926,Thailand
Cayiralan,39.305,35.6444,Turkey
Matias Barbosa,-21.8689,-43.3189,Brazil
Lislique,13.8,-87.8833,El Salvador
Roudnice nad Labem,50.4254,14.2618,Czechia
Birdaban,26.4012,84.9934,India
Mayenne,48.3031,-0.6136,France
Mosgiel,-45.875,170.3486,New Zealand
Porto Esperidiao,-15.8528,-58.46,Brazil
Kissane Ltouqi,34.6,-5.0833,Morocco
Casale sul Sile,45.6,12.3333,Italy
Keisen,33.5788,130.6781,Japan
Pentapadu Kasba,16.7939,81.5403,India
Royse City,32.9762,-96.3175,United States
Pervomaysk,54.8667,43.8,Russia
Lavello,41.05,15.8,Italy
Luchenza,-16.0167,35.3,Malawi
Goudomp,12.5778,-15.8722,Senegal
Vitry-le-Francois,48.7247,4.5844,France
Trogir,43.5169,16.2514,Croatia
Paiker,24.4388,87.9073,India
Yecuatla,19.8521,-96.7792,Mexico
Bacup,53.704,-2.199,United Kingdom
Sondho Dullah,25.9016,85.3569,India
Ubstadt-Weiher,49.1656,8.625,Germany
Quattro Castella,44.6333,10.4667,Italy
Brunn am Gebirge,48.1069,16.2842,Austria
Bagli,22.6412,76.3488,India
Zehdenick,52.9833,13.3333,Germany
Tuchola,53.6,17.85,Poland
Mayamankurichchi,8.8855,77.5041,India
Tummanatti,11.4284,76.7585,India
Fereydunshahr,32.9411,50.1211,Iran
Govindgarh,24.3785,81.2964,India
Hathauri,25.9593,85.9747,India
Formello,42.0833,12.4,Italy
Kadiyampatti,11.872,78.0961,India
Standish,53.586,-2.664,United Kingdom
San Juan de Limay,13.1739,-86.6128,Nicaragua
Union de Tula,19.957,-104.268,Mexico
Bischwiller,48.7664,7.8569,France
Pathra,24.8804,87.0447,India
Ataco,3.6,-75.3833,Colombia
Rionero in Vulture,40.9167,15.6667,Italy
Varzea Nova,-11.2589,-40.9419,Brazil
Wasserburg am Inn,48.0617,12.2333,Germany
Al Ha'ir,25.79,45.38,Saudi Arabia
Frederiksvaerk,55.9667,12.0167,Denmark
Jucuaran,13.2544,-88.2489,El Salvador
Dambal,15.296,75.7737,India
Rio Casca,-20.2258,-42.6508,Brazil
Kalardasht,36.5167,51.1667,Iran
Martinsville,36.6826,-79.8636,United States
Mangarwara,26.0119,87.0854,India
Paripueira,-9.465,-35.5519,Brazil
Les Ponts-de-Ce,47.4244,-0.5253,France
Jobat,22.416,74.5683,India
Tenente Portela,-27.3708,-53.7578,Brazil
Wickede,51.4964,7.8658,Germany
Hissaramuruvani,15.771,77.4194,India
Dinklage,52.6667,8.1333,Germany
Kaspi,41.925,44.4222,Georgia
Abre Campo,-20.3008,-42.4778,Brazil
General Viamonte,-35,-61.0333,Argentina
Jaca,42.55,-0.55,Spain
Zehak,30.8939,61.6803,Iran
Costessey,52.6602,1.2161,United Kingdom
Albertirsa,47.24,19.6067,Hungary
Lakkavaram,17.0628,81.2919,India
Wake,34.8029,134.1575,Japan
Tirmaigiri,16.723,79.3374,India
Wehr,47.6297,7.9044,Germany
Bteghrine,33.93,35.745,Lebanon
Kalaiyamputtur,10.4542,77.4831,India
Hockessin,39.7837,-75.6815,United States
Pendencias,-5.26,-36.7219,Brazil
San Antonio Aguas Calientes,14.5333,-90.7667,Guatemala
Sirsia Hanumanganj,26.1381,87.1133,India
Bad Salzdetfurth,52.0653,10.0092,Germany
Sathmalpur,25.8749,85.8567,India
Bichkunda,18.4,77.7167,India
Urtaowul,41.1908,69.1494,Uzbekistan
Harnes,50.445,2.9058,France
Muisne,0.6108,-80.0186,Ecuador
Barssel,53.1703,7.7467,Germany
Irondale,33.5439,-86.6606,United States
Pont-Sainte-Maxence,49.3011,2.6036,France
Testour,36.55,9.45,Tunisia
Brig-Glis,46.3167,7.9667,Switzerland
Tenambakkam,12.8102,79.7341,India
Butler,40.8616,-79.8962,United States
Nakskov,54.8333,11.15,Denmark
San Jacinto del Cauca,8.25,-74.7167,Colombia
Bhagwanpur Desua,25.8124,85.8382,India
Chiampo,45.55,11.2833,Italy
Khoyniki,51.8892,29.9644,Belarus
Itano,34.1443,134.4626,Japan
Ruza,55.7,36.2,Russia
Elavanasur,11.7154,79.1796,India
Amondara,39.5178,67.8131,Tajikistan
Glenpool,35.9488,-96.0052,United States
Eatontown,40.2913,-74.0558,United States
Sangar,37.1811,49.6939,Iran
Jimboomba,-27.83,153.0313,Australia
Arboga,59.3939,15.8386,Sweden
Gulni,24.9309,85.803,India
Oboyan,51.2,36.2833,Russia
Dores do Indaia,-19.4628,-45.6019,Brazil
Wernau,48.6886,9.4222,Germany
Akhty,41.4647,47.74,Russia
Jupiter Farms,26.9222,-80.2189,United States
Inawashiro,37.5578,140.1048,Japan
Capaci,38.1667,13.2333,Italy
Keerbergen,51.0031,4.6311,Belgium
River Ridge,29.9593,-90.2202,United States
Plover,44.4615,-89.5382,United States
Nangavalli,11.7619,77.8909,India
Tucapel,-37.2833,-71.95,Chile
Pegnitz,49.7564,11.545,Germany
Golyshmanovo,56.3819,68.3715,Russia
Tauberbischofsheim,49.6225,9.6628,Germany
Calcinaia,43.6833,10.6167,Italy
Bardstown,37.8175,-85.455,United States
Itapui,-22.2333,-48.7192,Brazil
Barsbuttel,53.5667,10.1667,Germany
El Tabo,-33.4586,-71.6619,Chile
Strand,59.0633,6.0278,Norway
Befandriana,-15.2667,48.5333,Madagascar
King City,36.2164,-121.133,United States
Bollnas,61.3481,16.3947,Sweden
Barlinek,53,15.2,Poland
Sendenhorst,51.8439,7.8278,Germany
Aconibe,1.3,10.9333,Equatorial Guinea
Nemours,48.2686,2.6936,France
Khombole,14.7667,-16.6833,Senegal
Nishon Tumani,38.6558,65.6994,Uzbekistan
Wath upon Dearne,53.5022,-1.3402,United Kingdom
Pottsville,40.6798,-76.2091,United States
Seyitgazi,39.4456,30.6939,Turkey
Mozarlandia,-14.745,-50.5708,Brazil
Singhbari,25.3946,88.0131,India
Faberg,61.1684,10.4048,Norway
Pomfret,42.4029,-79.3534,United States
Serrolandia,-11.4158,-40.3019,Brazil
Eraniel,8.2059,77.3173,India
Mahtha,26.5988,86.3158,India
Espita,21.0128,-88.3047,Mexico
Qigexingcun,42.02,86.3031,China
Shanyincun,37.9151,114.4126,China
Plattling,48.7667,12.8667,Germany
Pritzwalk,53.15,12.1833,Germany
Rocky Point,40.9357,-72.9364,United States
Atlantic Beach,30.3375,-81.4127,United States
Morag,53.9167,19.9333,Poland
Kalikiri,13.6333,78.8,India
Palos Verdes Estates,33.7872,-118.3973,United States
Carapebus,-22.1869,-41.6608,Brazil
Buchs,47.1667,9.4667,Switzerland
Luis Antonio,-21.555,-47.7044,Brazil
Pandireddigudem,16.8,81.3167,India
Gmunden,47.9181,13.7994,Austria
Dossenheim,49.4492,8.6722,Germany
Cariamanga,-4.32,-79.56,Ecuador
Matsushima,38.3802,141.0673,Japan
Tahannawt,31.3514,-7.9508,Morocco
Veyrier,46.1667,6.1833,Switzerland
Paso de los Toros,-32.8112,-56.5086,Uruguay
Zelenodolsk,47.5631,33.6524,Ukraine
Kallanai,10.0374,78.0829,India
Crissiumal,-27.5,-54.1008,Brazil
Nolensville,35.9572,-86.6719,United States
Dommasandra,12.8781,77.7543,India
Carpenedolo,45.3654,10.4323,Italy
Pushing,38.1833,69.4333,Tajikistan
Eiras,40.2421,-8.424,Portugal
Grimstad,58.3405,8.5934,Norway
Yengema,8.6167,-11.1667,Sierra Leone
Varazze,44.36,8.5766,Italy
Santa Marcela,18.2872,121.4375,Philippines
Shibam,15.9269,48.6267,Yemen
Velen,51.8939,6.9897,Germany
Soyaniquilpan,19.9892,-99.4361,Mexico
Santa Filomena,-8.1628,-40.6158,Brazil
Papampeta,14.6855,77.578,India
Calle Larga,-32.8831,-70.6486,Chile
Port Victoria,0.1,33.9833,Kenya
Carros,43.7725,7.1933,France
Affoltern am Albis,47.2833,8.45,Switzerland
Ruti,47.2667,8.85,Switzerland
Mogeiro,-7.2989,-35.4789,Brazil
Joaquin V. Gonzalez,-25.0833,-64.1833,Argentina
Tachov,49.7954,12.6337,Czechia
San Jose de Maipo,-33.6833,-70.3333,Chile
Chalfont Saint Peter,51.607,-0.556,United Kingdom
El Almendro,11.6781,-84.7014,Nicaragua
Sainte-Sophie,45.82,-73.9,Canada
Gueret,46.1706,1.8683,France
Itagi,-14.1628,-40.0058,Brazil
Diosd,47.4042,18.9458,Hungary
Rossdorf,49.8583,8.7556,Germany
Peddakurapadu,16.4833,80.2667,India
Palombara Sabina,42.0667,12.7667,Italy
Cavallino,40.3167,18.2,Italy
Elfers,28.214,-82.723,United States
Forrest City,35.0135,-90.7931,United States
Barentin,49.5444,0.9536,France
Bag`dod,40.4606,71.2214,Uzbekistan
Yozyovon,40.6619,71.7431,Uzbekistan
Rodental,50.2833,11.0667,Germany
Autun,46.9511,4.2986,France
Tonosho,35.8372,140.6687,Japan
La Queue-en-Brie,48.7894,2.5767,France
Faradonbeh,32.0078,51.2156,Iran
North Walsham,52.8214,1.3861,United Kingdom
Katagon,6.6333,2.5833,Benin
Kilgore,32.398,-94.8602,United States
Yakage,34.6275,133.5872,Japan
Narhat,24.7774,85.4237,India
Qal`at al Madiq,35.41,36.39,Syria
Debno,52.7333,14.7,Poland
Ingeniero Maschwitz,-34.3667,-58.75,Argentina
Lincolnwood,42.0054,-87.733,United States
Novi Marof,46.1667,16.3333,Croatia
Ottersberg,53.1,9.15,Germany
Ambodilazana,-18.1194,49.1208,Madagascar
Kudangulam,8.1903,77.7,India
Luderitz,-26.6458,15.1539,Namibia
Dahu,24.3978,120.8486,Taiwan
Nova Veneza,-28.6369,-49.4978,Brazil
Puerto Morazan,12.7669,-87.1317,Nicaragua
Kamikawa,36.2139,139.1017,Japan
Flitwick,52.0038,-0.4966,United Kingdom
Bugugoucun,41.6904,117.4483,China
Shin,34.7833,36.4333,Syria
Aubenas,44.6197,4.3903,France
Cesky Krumlov,48.8111,14.3153,Czechia
Oudenbosch,51.5892,4.5239,Netherlands
Nordestina,-10.8228,-39.4278,Brazil
Coolidge,32.9363,-111.5254,United States
Tanagura,37.0299,140.3796,Japan
Shetpe,44.1667,52.1167,Kazakhstan
Castiglion Fiorentino,43.3439,11.9189,Italy
Tehachapi,35.1276,-118.4744,United States
Itirucu,-13.5319,-40.15,Brazil
Cowdenbeath,56.11,-3.35,United Kingdom
Odder,55.9725,10.1497,Denmark
Kasumkent,41.6667,48.1333,Russia
Kuhbil,36.5133,41.9542,Iraq
Tarhunah,32.4339,13.6344,Libya
Ficarazzi,38.0833,13.4667,Italy
Moorreesburg,-33.15,18.6667,South Africa
Porto Recanati,43.4322,13.6647,Italy
Tirumakudal Narsipur,12.2121,76.9018,India
Hullhorst,52.2833,8.6667,Germany
Bas Goynuk,41.3228,47.1133,Azerbaijan
Demerval Lobao,-5.3578,-42.6758,Brazil
Guillena,37.5333,-6.05,Spain
Bombarral,39.2681,-9.1553,Portugal
Trebaseleghe,45.5833,12.05,Italy
Ban Chomphu Nuea,16.6833,100.6667,Thailand
Arma,25.1966,86.2468,India
Abrera,41.5165,1.9024,Spain
Picana,39.4361,-0.435,Spain
Chiroqchi,39.0336,66.5739,Uzbekistan
Al Muzayrib,32.7109,36.0266,Syria
Jitauna,-14.0189,-39.8889,Brazil
Engenheiro Paulo de Frontin,-22.55,-43.6778,Brazil
Puerto San Martin,-32.7167,-60.7333,Argentina
Amity,40.2905,-75.7477,United States
Cremlingen,52.2489,10.6542,Germany
Sitio do Mato,-13.085,-43.465,Brazil
Weinsberg,49.1518,9.2857,Germany
Vilangurichchi,11.0709,77.0178,India
Sint-Michiels,51.1833,3.2167,Belgium
Manakondur,18.3981,79.225,India
Wolfhagen,51.3167,9.1667,Germany
Fort Campbell North,36.6631,-87.4764,United States
Pfarrkirchen,48.4167,12.9167,Germany
Berezne,51,26.75,Ukraine
Reggada,29.5716,-9.6972,Morocco
Saint-Charles-Borromee,46.05,-73.4667,Canada
Capo d'Orlando,38.15,14.7333,Italy
Rabot,38.6167,68.1833,Tajikistan
Hashikami,40.4525,141.6211,Japan
Fene,43.4667,-8.1667,Spain
Nosivka,50.93,31.58,Ukraine
Bhagwatpur,25.7484,85.7016,India
Motobu,26.6575,127.8978,Japan
Nesconset,40.8467,-73.1522,United States
Charlton,42.1351,-71.968,United States
Stolin,51.8833,26.85,Belarus
Kalavai,12.7691,79.4196,India
Zella-Mehlis,50.6597,10.6669,Germany
Zandhoven,51.2167,4.65,Belgium
Sweden,43.1791,-77.9406,United States
Ban Chorakhe Samphan,14.3258,99.8623,Thailand
Bronderslev,57.2694,9.9472,Denmark
Ergolding,48.5833,12.1667,Germany
Mercedes Umana,13.5667,-88.5,El Salvador
Turbihal,15.7614,76.5964,India
Palmetto,27.5251,-82.5749,United States
Portage La Prairie,49.9728,-98.2919,Canada
Cocotitlan,19.2167,-98.85,Mexico
Rothenbach an der Pegnitz,49.4847,11.2475,Germany
Qal`eh Ra'isi,31.19,50.4419,Iran
El Tablon,1.4269,-77.0969,Colombia
Sahri,25.4721,85.7277,India
Usumatlan,14.9489,-89.7767,Guatemala
Kolattur,13.3295,79.4797,India
Beyla,8.6833,-8.6333,Guinea
Fruita,39.1548,-108.7305,United States
Borodyanka,50.6474,29.9258,Ukraine
Herbrechtingen,48.6253,10.1739,Germany
Lake Station,41.5729,-87.2599,United States
Terebovlya,49.3,25.7,Ukraine
Kiiminki,65.1333,25.775,Finland
Cho Lach,10.2647,106.13,Vietnam
Seravezza,44,10.2333,Italy
Cacu,-18.5569,-51.1308,Brazil
Olfen,51.7167,7.3833,Germany
Los Chiles,10.9639,-84.599,Costa Rica
Rabor,29.2911,56.9131,Iran
Dhanaura,25.1905,87.2595,India
Kamianka,49.0333,32.1,Ukraine
Arakere,12.4133,76.8168,India
Slobozhanske,48.5342,35.0749,Ukraine
Sargur,11.9997,76.3961,India
Baruari,26.0305,86.5965,India
Montegranaro,43.2333,13.6333,Italy
Chenggong,23.1167,121.35,Taiwan
Gartringen,48.6408,8.9006,Germany
Lawang Bato,14.73,120.9961,Philippines
Chulumani,-16.4102,-67.5255,Bolivia
Ammavarikuppam,13.1784,79.4169,India
Calcinato,45.4581,10.4146,Italy
Svirsk,53.0833,103.3333,Russia
Harrow on the Hill,51.5655,-0.3327,United Kingdom
Panjipara,26.1369,88.0132,India
Mohgaon,21.6394,78.7364,India
Haselunne,52.6667,7.4667,Germany
Cairo Montenotte,44.4,8.2667,Italy
Ambazoa,-25.3139,45.8972,Madagascar
Sebt Labrikiyne,32.2944,-8.0722,Morocco
Pontecorvo,41.4626,13.6676,Italy
Campo de Criptana,39.4,-3.1167,Spain
Sarria,42.7833,-7.4167,Spain
Finneytown,39.2159,-84.5144,United States
Ambohidronono,-18.75,48.0333,Madagascar
Ulvila,61.4333,21.9,Finland
Shin'onsen,35.6235,134.4489,Japan
Esneux,50.5333,5.5667,Belgium
Mahao,26.8675,108.3267,China
Palangavangudi,10.7244,78.8108,India
Nawa Nagar Nizamat,26.2895,84.9351,India
Monteux,44.0356,4.9972,France
Ajijic,20.3,-103.2833,Mexico
Skoghall,59.3333,13.4333,Sweden
Gvardeysk,54.6667,21.0833,Russia
Barkagaon,23.8651,85.2167,India
Brignais,45.6739,4.7542,France
Hardiya,26.9443,84.8542,India
Kalappalangulam,9.1889,77.5604,India
San Biagio di Callalta,45.6867,12.3815,Italy
Parvomay,42.1,25.2167,Bulgaria
Serra Azul,-21.3108,-47.5658,Brazil
Manamodu,11.1965,79.5953,India
El Kansera,34.0419,-5.9272,Morocco
Qazmalar,40.9814,47.8458,Azerbaijan
Lahaina,20.8848,-156.6618,United States
North Tidworth,51.237,-1.664,United Kingdom
Sillamae,59.3931,27.7742,Estonia
Ostringen,49.2194,8.7108,Germany
Alto Alegre dos Parecis,-12.1278,-61.8508,Brazil
Damaishan,24.5038,112.2797,China
Inderbor,48.55,51.7833,Kazakhstan
Vohitrindry,-22.3833,47.85,Madagascar
Empedrado,-27.9333,-58.7833,Argentina
Giporlos,11.1208,125.4494,Philippines
Douar Sidi Laaroussi,31.845,-9.1586,Morocco
Kachavaram,16.57,79.675,India
Apricena,41.7667,15.4333,Italy
Beverungen,51.6628,9.3725,Germany
Sovetskoe,41.06,72.73,Kyrgyzstan
Bridgnorth,52.535,-2.4195,United Kingdom
Woodinville,47.757,-122.1477,United States
Argentona,41.5558,2.4025,Spain
Great Bookham,51.278,-0.373,United Kingdom
Castelnuovo di Verona,45.4333,10.7667,Italy
Balatonfured,46.95,17.8833,Hungary
Radomir,42.55,22.95,Bulgaria
Morbegno,46.1333,9.5667,Italy
San Jeronimo,6.4417,-75.7278,Colombia
Chigwell,51.6225,0.0723,United Kingdom
Sabinov,49.1061,21.0856,Slovakia
Rapur,14.2015,79.5351,India
Gudgeri,15.1225,75.3653,India
Mehsari,25.7554,85.8477,India
Baghauni,25.9338,86.0594,India
Plaza Huincul,-38.9338,-69.1987,Argentina
Ceyu,37.7939,114.0905,China
Yamato,32.6858,130.9859,Japan
Andrews,32.3207,-102.552,United States
Joure,52.9667,5.7833,Netherlands
Rudrur,18.67,77.9,India
Lakshminarayanapuram,11.7914,79.5555,India
Blue Ash,39.248,-84.3827,United States
Guabari,26.1511,88.1623,India
Brenes,37.55,-5.8667,Spain
Bolintin Vale,44.4472,25.7572,Romania
McCalla,33.3023,-87.0302,United States
Monfort Heights,39.1823,-84.6075,United States
Cicuco,9.2667,-74.65,Colombia
Ocna Mures,46.39,23.86,Romania
North Greenbush,42.6706,-73.6633,United States
Raffadali,37.4047,13.5339,Italy
Vila Pouca de Aguiar,41.5006,-7.6422,Portugal
Chakwai,25.0543,85.662,India
Sankt Georgen im Schwarzwald,48.1247,8.3308,Germany
Weilburg,50.4833,8.25,Germany
Vasylivka,47.4435,35.2802,Ukraine
Asjen,34.85,-5.6167,Morocco
Messadine,35.7619,10.5953,Tunisia
La Grande,45.3242,-118.0865,United States
Agutaya,11.152,120.9396,Philippines
Gangelt,50.9831,6,Germany
Auriol,43.3694,5.6314,France
Marojala,-14.4833,50.0333,Madagascar
Camardi,37.833,34.9854,Turkey
Sarrebourg,48.7347,7.0539,France
Huguan Nongchang,21.2015,110.2459,China
Dedemsvaart,52.6,6.4667,Netherlands
Wolvega,52.8761,6.0014,Netherlands
Fouriesburg,-28.6227,28.2109,South Africa
Kanabur,13.3523,75.4517,India
Oroco,-8.62,-39.6019,Brazil
Xaafuun,10.4167,51.2667,Somalia
Jami,18.0458,83.2664,India
Ansiao,39.9167,-8.4333,Portugal
Oncativo,-31.9167,-63.6667,Argentina
Miranda do Corvo,40.1,-8.3333,Portugal
Baghambarpur,26.8075,84.4059,India
Barrafranca,37.3667,14.2,Italy
Matinilla,9.9246,-84.0713,Costa Rica
Maglod,47.4439,19.3526,Hungary
Simijaca,5.5019,-73.8519,Colombia
Mandramo,24.1822,85.8734,India
Uttoxeter,52.898,-1.86,United Kingdom
Belev,53.8167,36.15,Russia
Carnot-Moon,40.5187,-80.2178,United States
Yzeure,46.5658,3.3544,France
Spilamberto,44.5333,11.0167,Italy
Alaverdi,41.1333,44.65,Armenia
Hanimciftligi,38.3833,38.3333,Turkey
Tinglayan,17.265,121.1489,Philippines
Nako,-29.6481,27.7336,Lesotho
Quzanli,40.16,47.1722,Azerbaijan
Bou Arada,36.35,9.6167,Tunisia
Steamboat Springs,40.4777,-106.8243,United States
Mazatlan Villa de Flores,18.0167,-96.9167,Mexico
Manuel Ribas,-24.5158,-51.6678,Brazil
Puduru,16.152,77.8273,India
Krasnozavodsk,56.4333,38.2333,Russia
Thames Centre,43.03,-81.08,Canada
Bagado,5.4167,-76.4167,Colombia
Duvvuru,14.8333,78.65,India
Lingamparti,17.2827,82.1231,India
Presidente Janio Quadros,-14.6889,-41.6778,Brazil
Mounds View,45.1071,-93.2076,United States
Toura,11.2436,2.3831,Benin
Bolsover,53.2304,-1.2875,United Kingdom
Singuilucan,19.9675,-98.5178,Mexico
Somain,50.3575,3.2803,France
Yelmalla,18.8241,78.1609,India
Banos,-1.3964,-78.4247,Ecuador
Sevur,12.6865,79.2687,India
Abaran,38.2031,-1.4003,Spain
Seclin,50.5483,3.0294,France
Silago,10.5291,125.1618,Philippines
Uyar,55.8267,94.3153,Russia
Gavere,50.9333,3.6667,Belgium
Phalaborwa,-23.9333,31.1167,South Africa
Kirano,-21.8333,47.05,Madagascar
Venkatagirikota,13,78.5,India
Villa Sandino,12.05,-84.9928,Nicaragua
Bachra,23.6886,85.0703,India
Oftersheim,49.3706,8.5847,Germany
Minakshipuram,9.8815,77.2747,India
Qal`eh Ganj,27.5236,57.8811,Iran
Agdangan,13.8758,121.9122,Philippines
Arcachon,44.6586,-1.1689,France
Tracunhaem,-7.805,-35.24,Brazil
Terrasini Favarotta,38.15,13.0833,Italy
Sao Joao do Araguaia,-5.3578,-48.7908,Brazil
Stezzano,45.6508,9.6528,Italy
Santa Maria de Ipire,8.6638,-65.3563,Venezuela
Vetlanda,57.4333,15.0667,Sweden
Velykodolynske,46.3425,30.5653,Ukraine
Mississippi Mills,45.2167,-76.2,Canada
Ambatondrakalavao,-19.4333,47.5,Madagascar
Guclukonak,37.4711,41.9139,Turkey
Kumarkhali,22.3598,88.799,India
Mavorano,-21.7833,47.9333,Madagascar
Iona,26.516,-81.9601,United States
Teror,28.059,-15.5476,Spain
Yvetot,49.6169,0.7531,France
Begowal,31.6125,75.5194,India
Schleiden,50.5331,6.4667,Germany
