Manufacturer,Model Number,Safety Certification,Pmax,PTC,Technology,A_c,N_s,N_p,BIPV,Isc,Voc,Ipmax,Vpmax,NOCT,Tc_pmax,Tc_isc,Tc_voc,Short Side,Long Side
REC Solar,REC250PE,UL 1703,250,227.4,Multi-c-Si,1.587,60,1,N,8.76,37.5,8.2,30.5,45.5,-0.425,0.0249,-0.297,0.967,1.641
REC Solar,REC250PE BLK2,UL 1703,250,228.3,Multi-c-Si,1.65,60,1,N,8.86,37.4,8.3,30.2,45.7,-0.4,0.05,-0.31,0.991,1.665
REC Solar,REC250PE ECO,UL 1703,250,224.6,Multi-c-Si,1.587,60,1,N,8.86,37.4,8.3,30.2,46,-0.465,0.047,-0.344,0.967,1.641
REC Solar,REC250PE Q2,UL 1703,250,227.4,Multi-c-Si,1.587,60,1,N,8.76,37.5,8.2,30.5,45.5,-0.425,0.0249,-0.297,0.967,1.641
REC Solar,REC250PE Q2 ECO,UL 1703,250,224.6,Multi-c-Si,1.587,60,1,N,8.86,37.4,8.3,30.2,46,-0.465,0.047,-0.344,0.967,1.641
REC Solar,REC250PE Q3,UL 1703,250,227.4,Multi-c-Si,1.587,60,1,N,8.76,37.5,8.2,30.5,45.5,-0.425,0.0249,-0.297,0.967,1.641
REC Solar,REC250PE Q3 ECO,UL 1703,250,224.6,Multi-c-Si,1.587,60,1,N,8.86,37.4,8.3,30.2,46,-0.465,0.047,-0.344,0.967,1.641
REC Solar,REC250PE Z-LINK,UL 1703,250,227.3,Multi-c-Si,1.587,60,1,N,8.86,37.4,8.3,30.2,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC250PE Z-Link-S,UL 1703,250,227.8,Multi-c-Si,1.627,60,1,N,8.9,37.5,8.31,30.1,46.5,-0.39592,0.04888,-0.29741,0.992,1.64
REC Solar,REC250PE(BLK) ECO,UL 1703,250,224.6,Multi-c-Si,1.587,60,1,N,8.86,37.4,8.3,30.2,46,-0.465,0.047,-0.344,0.967,1.641
REC Solar,REC250PE-US,UL 1703,250,227.4,Multi-c-Si,1.587,60,1,N,8.76,37.5,8.2,30.5,45.5,-0.425,0.0249,-0.297,0.967,1.641
REC Solar,REC250PE-US ECO,UL 1703,250,224.6,Multi-c-Si,1.587,60,1,N,8.86,37.4,8.3,30.2,46,-0.465,0.047,-0.344,0.967,1.641
REC Solar,REC250PE-US(BLK) ECO,UL 1703,250,224.6,Multi-c-Si,1.587,60,1,N,8.86,37.4,8.3,30.2,46,-0.465,0.047,-0.344,0.967,1.641
REC Solar,REC255PE,UL 1703,255,229.7,Multi-c-Si,1.587,60,1,N,8.95,37.6,8.42,30.5,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC255PE BLK2,UL 1703,255,233,Multi-c-Si,1.65,60,1,N,8.95,37.6,8.42,30.5,45.7,-0.4,0.05,-0.31,0.991,1.665
REC Solar,REC255PE Q2,UL 1703,255,229.7,Multi-c-Si,1.587,60,1,N,8.95,37.6,8.42,30.5,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC255PE Q3,UL 1703,255,229.7,Multi-c-Si,1.587,60,1,N,8.95,37.6,8.42,30.5,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC255PE Z-LINK,UL 1703,255,231.9,Multi-c-Si,1.587,60,1,N,8.95,37.6,8.42,30.5,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC255PE Z-Link-S,UL 1703,255,232.4,Multi-c-Si,1.627,60,1,N,8.93,37.8,8.42,30.3,46.5,-0.39592,0.04888,-0.29741,0.992,1.64
REC Solar,REC255PE(BLK),UL 1703,255,229.7,Multi-c-Si,1.587,60,1,N,8.95,37.6,8.42,30.5,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC255PE-US,UL 1703,255,229.7,Multi-c-Si,1.587,60,1,N,8.95,37.6,8.42,30.5,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC255PE-US(BLK),UL 1703,255,229.7,Multi-c-Si,1.587,60,1,N,8.95,37.6,8.42,30.5,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC260PE,UL 1703,260,234.3,Multi-c-Si,1.587,60,1,N,9.01,37.8,8.5,30.7,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC260PE BLK2,UL 1703,260,237.6,Multi-c-Si,1.65,60,1,N,9.01,37.8,8.5,30.7,45.7,-0.4,0.05,-0.31,0.991,1.665
REC Solar,REC260PE Q2,UL 1703,260,234.3,Multi-c-Si,1.587,60,1,N,9.01,37.8,8.5,30.7,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC260PE Q3,UL 1703,260,234.3,Multi-c-Si,1.587,60,1,N,9.01,37.8,8.5,30.7,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC260PE Z-LINK,UL 1703,260,236.6,Multi-c-Si,1.587,60,1,N,9.01,37.8,8.5,30.7,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC260PE Z-Link-S,UL 1703,260,237.1,Multi-c-Si,1.627,60,1,N,9.04,38,8.47,30.7,46.5,-0.39592,0.04888,-0.29741,0.992,1.64
REC Solar,REC260PE(BLK),UL 1703,260,234.3,Multi-c-Si,1.587,60,1,N,9.01,37.8,8.5,30.7,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC260PE-US,UL 1703,260,234.3,Multi-c-Si,1.587,60,1,N,9.01,37.8,8.5,30.7,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC260PE-US(BLK),UL 1703,260,234.3,Multi-c-Si,1.587,60,1,N,9.01,37.8,8.5,30.7,46.5,-0.4469,0.0358,-0.3369,0.967,1.641
REC Solar,REC260TP,UL 1703,260,238.6,Multi-c-Si,1.587,60,2,N,9.13,38,8.45,30.8,45.1,-0.4,0.05,-0.03,0.967,1.641
REC Solar,REC265PE,UL 1703,265,241.3,Multi-c-Si,1.587,60,1,N,9.08,38.1,8.58,30.9,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC265PE Q2,UL 1703,265,241.3,Multi-c-Si,1.587,60,1,N,9.08,38.1,8.58,30.9,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC265PE Q3,UL 1703,265,241.3,Multi-c-Si,1.587,60,1,N,9.08,38.1,8.58,30.9,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC265PE Z-LINK,UL 1703,265,241.3,Multi-c-Si,1.587,60,1,N,9.08,38.1,8.58,30.9,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC265PE Z-Link-S,UL 1703,265,241.8,Multi-c-Si,1.627,60,1,N,9.09,38.2,8.55,31,46.5,-0.39592,0.04888,-0.29741,0.992,1.64
REC Solar,REC265PE-US,UL 1703,265,241.3,Multi-c-Si,1.587,60,1,N,9.08,38.1,8.58,30.9,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC265TP,UL 1703,265,245,Multi-c-Si,1.587,60,1,N,9.21,38.3,8.53,31.1,44.4,-0.38,0.04,-0.29,0.967,1.641
REC Solar,REC270PE,UL 1703,270,246,Multi-c-Si,1.587,60,1,N,9.18,38.4,8.66,31.3,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC270PE Q2,UL 1703,270,246,Multi-c-Si,1.587,60,1,N,9.18,38.4,8.66,31.3,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC270PE Q3,UL 1703,270,246,Multi-c-Si,1.587,60,1,N,9.18,38.4,8.66,31.3,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC270PE Z-LINK,UL 1703,270,246,Multi-c-Si,1.587,60,1,N,9.18,38.4,8.66,31.3,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC270PE Z-Link-S,UL 1703,270,246.5,Multi-c-Si,1.627,60,1,N,9.15,38.4,8.63,31.3,46.5,-0.39592,0.04888,-0.29741,0.992,1.64
REC Solar,REC270PE-US,UL 1703,270,246,Multi-c-Si,1.587,60,1,N,9.18,38.4,8.66,31.3,44.6,-0.4464,0.0389,-0.3422,0.967,1.641
REC Solar,REC270TP,UL 1703,270,249.9,Multi-c-Si,1.587,60,1,N,9.29,38.6,8.66,31.2,44.3,-0.379237,0.040874,-0.287215,0.967,1.641
REC Solar,REC270TP2,UL 1703,270,248.8,Multi-c-Si,1.67,60,2,N,9.29,38.6,8.66,31.2,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC270TP2 BLK,UL 1703,270,248.8,Multi-c-Si,1.67,60,2,N,9.29,38.6,8.66,31.2,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC270TP2 BLK2,UL 1703,270,243.1,Multi-c-Si,1.67,60,2,N,9.18,38,8.61,31.4,46.9,-0.442,0.055,-0.34,0.997,1.68
REC Solar,REC270TP2M BLK2,UL 1703,270,245.5,Mono-c-Si,1.67,60,2,N,9.02,38.2,8.5,31.8,47.3,-0.394,0.05,-0.309,0.997,1.675
REC Solar,REC275PE Z-Link-M,UL 1703,275,250.5,Mono-c-Si,1.647,60,1,N,9.29,38,8.79,31.3,46.5,-0.405,0.047,-0.301,0.992,1.66
REC Solar,REC275TP,UL 1703,275,254.6,Multi-c-Si,1.587,60,1,N,9.4,38.8,8.76,31.4,44.3,-0.379237,0.040874,-0.287215,0.967,1.641
REC Solar,REC275TP2,"UL 61730, UL 1703",275,253.7,Multi-c-Si,1.62,60,2,N,9.52,38.2,8.74,31.5,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC275TP2 BLK,"UL 61730, UL 1703",275,253.7,Multi-c-Si,1.62,60,2,N,9.52,38.2,8.74,31.5,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC275TP2 BLK2,UL 1703,275,247.7,Multi-c-Si,1.67,60,2,N,9.28,38.2,8.71,31.6,46.9,-0.442,0.055,-0.34,0.997,1.68
REC Solar,REC275TP2M BLK2,UL 1703,275,250.2,Mono-c-Si,1.67,60,2,N,9.11,38.4,8.6,32,47.3,-0.394,0.05,-0.309,0.997,1.675
REC Solar,REC280PE Z-Link-M,UL 1703,280,255.2,Mono-c-Si,1.647,60,1,N,9.34,38.3,8.84,31.7,46.5,-0.405,0.047,-0.301,0.992,1.66
REC Solar,REC280TP,UL 1703,280,259.4,Multi-c-Si,1.587,60,1,N,9.44,39.2,8.78,31.9,44.3,-0.379237,0.040874,-0.287215,0.967,1.641
REC Solar,REC280TP2,"UL 61730, UL 1703",280,258.4,Multi-c-Si,1.62,60,2,N,9.61,38.4,8.84,31.7,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC280TP2 BLK,"UL 61730, UL 1703",280,258.4,Multi-c-Si,1.62,60,2,N,9.61,38.4,8.84,31.7,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC280TP2 BLK2,UL 1703,280,252.3,Multi-c-Si,1.67,60,2,N,9.39,38.4,8.82,31.8,46.9,-0.442,0.055,-0.34,0.997,1.68
REC Solar,REC280TP2M BLK2,UL 1703,280,254.9,Mono-c-Si,1.67,60,2,N,9.2,38.6,8.71,32.2,47.3,-0.394,0.05,-0.309,0.997,1.675
REC Solar,REC285PE Z-Link-M,UL 1703,285,259.9,Mono-c-Si,1.647,60,1,N,9.39,38.6,8.88,32.1,46.5,-0.405,0.047,-0.301,0.992,1.66
REC Solar,REC285PE72,UL 1703,285,260.3,Multi-c-Si,1.881,72,1,N,8.66,43.9,8.06,35.4,46.6,-0.383,0.013,-0.274,0.968,1.943
REC Solar,REC285PE72 Q2,UL 1703,285,260.3,Multi-c-Si,1.881,72,1,N,8.66,43.9,8.06,35.4,46.6,-0.383,0.013,-0.274,0.968,1.943
REC Solar,REC285PE72 Q3,UL 1703,285,260.3,Multi-c-Si,1.881,72,1,N,8.66,43.9,8.06,35.4,46.6,-0.383,0.013,-0.274,0.968,1.943
REC Solar,REC285TP,UL 1703,285,264.1,Multi-c-Si,1.587,60,1,N,9.54,39.5,8.9,32.1,44.3,-0.379237,0.040874,-0.287215,0.967,1.641
REC Solar,REC285TP2,"UL 61730, UL 1703",285,263.2,Multi-c-Si,1.62,60,2,N,9.66,38.6,8.95,31.9,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC285TP2 BLK,"UL 61730, UL 1703",285,263.2,Multi-c-Si,1.62,60,2,N,9.66,38.6,8.95,31.9,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC285TP2 BLK2,UL 1703,285,257,Multi-c-Si,1.67,60,2,N,9.4,38.6,8.92,32,46.9,-0.442,0.055,-0.34,0.997,1.68
REC Solar,REC285TP2M BLK2,UL 1703,285,259.5,Mono-c-Si,1.67,60,2,N,9.32,38.8,8.81,32.4,47.3,-0.394,0.05,-0.309,0.997,1.675
REC Solar,REC290PE Z-Link-M,UL 1703,290,264.6,Mono-c-Si,1.647,60,1,N,9.45,39,8.93,32.5,46.5,-0.405,0.047,-0.301,0.992,1.66
REC Solar,REC290PE72,UL 1703,290,264.9,Multi-c-Si,1.881,72,1,N,8.75,44.2,8.17,35.6,46.6,-0.383,0.013,-0.274,0.968,1.943
REC Solar,REC290PE72 Q2,UL 1703,290,264.9,Multi-c-Si,1.881,72,1,N,8.75,44.2,8.17,35.6,46.6,-0.383,0.013,-0.274,0.968,1.943
REC Solar,REC290PE72 Q3,UL 1703,290,264.9,Multi-c-Si,1.881,72,1,N,8.75,44.2,8.17,35.6,46.6,-0.383,0.013,-0.274,0.968,1.943
REC Solar,REC290TP,UL 1703,290,268.9,Multi-c-Si,1.587,60,1,N,9.62,39.7,8.98,32.3,44.3,-0.379237,0.040874,-0.287215,0.967,1.641
REC Solar,REC290TP2,"UL 61730, UL 1703",290,267.9,Multi-c-Si,1.62,60,2,N,9.71,38.8,9.05,32.1,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC290TP2 BLK,"UL 61730, UL 1703",290,267.9,Multi-c-Si,1.62,60,2,N,9.71,38.8,9.05,32.1,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC290TP2 BLK2,UL 1703,290,261.6,Multi-c-Si,1.67,60,2,N,9.51,38.8,9.02,32.2,46.9,-0.442,0.055,-0.34,0.997,1.68
REC Solar,REC290TP2M,"UL 61730, UL 1703",290,266.3,Mono-c-Si,1.62,60,2,N,9.45,39,8.9,32.6,45.7,-0.395,0.039,-0.291,,
REC Solar,REC290TP2M BLK2,UL 1703,290,264.2,Mono-c-Si,1.67,60,2,N,9.45,39,8.9,32.6,47.3,-0.394,0.05,-0.309,0.997,1.675
REC Solar,REC295NP,"UL 61730, UL 1703",295,275.3,Mono-c-Si,1.62,60,2,N,9.76,39.4,9.04,32.7,44.1,-0.351,0.04,-0.266,,
REC Solar,REC295PE72,UL 1703,295,267.5,Multi-c-Si,1.95,72,1,N,8.71,44.5,8.18,36.1,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC295PE72 Q2,UL 1703,295,267.5,Multi-c-Si,1.95,72,1,N,8.71,44.5,8.18,36.1,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC295PE72 Q3,UL 1703,295,267.5,Multi-c-Si,1.95,72,1,N,8.71,44.5,8.18,36.1,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC295TP2,"UL 61730, UL 1703",295,272.7,Multi-c-Si,1.62,60,2,N,9.76,39,9.14,32.3,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC295TP2 BLK,"UL 61730, UL 1703",295,272.7,Multi-c-Si,1.62,60,2,N,9.76,39,9.14,32.3,45.4,-0.373,0.043,-0.288,,
REC Solar,REC295TP2M,"UL 61730, UL 1703",295,271,Mono-c-Si,1.62,60,2,N,9.58,39.2,9,32.8,45.7,-0.395,0.039,-0.291,,
REC Solar,REC300NP,"UL 61730, UL 1703",300,280.1,Mono-c-Si,1.62,60,2,N,9.85,39.6,9.1,33,44.1,-0.351,0.04,-0.266,,
REC Solar,REC300PE72,UL 1703,300,272.1,Multi-c-Si,1.95,72,1,N,8.76,44.9,8.22,36.5,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC300PE72 Q2,UL 1703,300,272.1,Multi-c-Si,1.95,72,1,N,8.76,44.9,8.22,36.5,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC300PE72 Q3,UL 1703,300,272.1,Multi-c-Si,1.95,72,1,N,8.76,44.9,8.22,36.5,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC300TP2,"UL 61730, UL 1703",300,277.4,Multi-c-Si,1.62,60,2,N,9.82,39.2,9.24,32.5,45.4,-0.373,0.043,-0.288,0.997,1.68
REC Solar,REC300TP2 BLK,"UL 61730, UL 1703",300,277.4,Multi-c-Si,1.62,60,2,N,9.82,39.2,9.24,32.5,45.4,-0.373,0.043,-0.288,,
REC Solar,REC300TP2M,"UL 61730, UL 1703",300,275.7,Mono-c-Si,1.62,60,2,N,9.7,39.5,9.1,33,45.7,-0.395,0.039,-0.291,,
REC Solar,REC305NP,"UL 61730, UL 1703",305,284.8,Mono-c-Si,1.62,60,2,N,9.93,39.9,9.17,33.3,44.1,-0.351,0.04,-0.266,,
REC Solar,REC305NP Black,UL 61730,305,284.4,Mono-c-Si,1.62,60,2,N,10.06,39.3,9.17,33.3,44.5,-0.352,0.036,-0.267,,
REC Solar,REC305PE72,UL 1703,305,276.8,Multi-c-Si,1.95,72,1,N,8.82,45.2,8.27,36.9,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC305PE72 Q2,UL 1703,305,276.8,Multi-c-Si,1.95,72,1,N,8.82,45.2,8.27,36.9,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC305PE72 Q3,UL 1703,305,276.8,Multi-c-Si,1.95,72,1,N,8.82,45.2,8.27,36.9,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC305TP2M,"UL 61730, UL 1703",305,280.4,Mono-c-Si,1.62,60,2,N,9.8,39.7,9.17,33.3,45.7,-0.395,0.039,-0.291,,
REC Solar,REC310NP,"UL 61730, UL 1703",310,289.6,Mono-c-Si,1.62,60,2,N,10.01,40.2,9.24,33.6,44.1,-0.351,0.04,-0.266,,
REC Solar,REC310NP Black,UL 61730,310,289.2,Mono-c-Si,1.62,60,2,N,10.12,39.7,9.24,33.6,44.5,-0.352,0.036,-0.267,,
REC Solar,REC310PE72,UL 1703,310,281.4,Multi-c-Si,1.95,72,1,N,8.88,45.5,8.34,37.2,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC310PE72 Q2,UL 1703,310,281.4,Multi-c-Si,1.95,72,1,N,8.88,45.5,8.34,37.2,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC310PE72 Q3,UL 1703,310,281.4,Multi-c-Si,1.95,72,1,N,8.88,45.5,8.34,37.2,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC310PE72XV,UL 1703,310,281.4,Multi-c-Si,1.95,72,1,N,9.02,45.3,8.53,36.7,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC310TP2M,"UL 61730, UL 1703",310,285.2,Mono-c-Si,1.62,60,2,N,9.9,39.8,9.26,33.5,45.7,-0.395,0.039,-0.291,,
REC Solar,REC315NP,"UL 61730, UL 1703",315,294.4,Mono-c-Si,1.62,60,2,N,10.09,40.5,9.31,33.9,44.1,-0.351,0.04,-0.266,,
REC Solar,REC315NP Black,UL 61730,315,294,Mono-c-Si,1.62,60,2,N,10.09,40.5,9.31,33.9,44.5,-0.352,0.036,-0.267,,
REC Solar,REC315PE72,UL 1703,315,286.1,Multi-c-Si,1.95,72,1,N,8.93,45.8,8.4,37.5,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC315PE72 Q2,UL 1703,315,286.1,Multi-c-Si,1.95,72,1,N,8.93,45.8,8.4,37.5,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC315PE72 Q3,UL 1703,315,286.1,Multi-c-Si,1.95,72,1,N,8.93,45.8,8.4,37.5,46.2,-0.42,0.06,-0.32,0.991,1.968
REC Solar,REC315TP2M,"UL 61730, UL 1703",315,292.8,Mono-c-Si,1.62,60,2,N,10.05,39.9,9.36,33.7,44.6,-0.37,0.04,-0.286,,
REC Solar,REC315TP2SB 72 XV,UL 1703,315,290.8,Multi-c-Si,1.93,144,,N,9,45.8,8.5,37.1,44.2,-0.389,0.06,-0.306,,
REC Solar,REC315TP3M,UL 61730,315,294.5,Mono-c-Si,1.61,60,2,N,10.29,38.7,9.38,33.6,45,-0.336,0.038,-0.264,,
REC Solar,REC315TP3M Black,UL 61730,315,294.5,Mono-c-Si,1.61,60,2,N,10.29,38.7,9.38,33.6,45,-0.336,0.038,-0.264,,
REC Solar,REC320NP,"UL 61730, UL 1703",320,299.2,Mono-c-Si,1.62,60,2,N,10.18,40.8,9.37,34.2,44.1,-0.351,0.04,-0.266,,
REC Solar,REC320NP Black,UL 1703,320,298.8,Mono-c-Si,1.62,60,2,N,10.18,40.8,9.37,34.2,44.5,-0.352,0.036,-0.267,,
REC Solar,REC320PEM 72,UL 1703,320,288.3,Mono-c-Si,2.007,72,1,N,9.27,45.4,8.58,37.3,46.2,-0.452,0.042,-0.317,1.001,2.005
REC Solar,REC320TP2M,"UL 61730, UL 1703",320,297.5,Mono-c-Si,1.62,60,2,N,10.1,40,9.45,33.9,44.6,-0.37,0.04,-0.286,,
REC Solar,REC320TP2M BLK,"UL 61730, UL 1703",320,297.5,Mono-c-Si,1.62,60,2,N,10.1,40,9.45,33.9,44.6,-0.37,0.04,-0.286,,
REC Solar,REC320TP2SB 72 XV,UL 1703,320,295.6,Multi-c-Si,1.93,144,,N,9.09,46.1,8.56,37.4,44.2,-0.389,0.06,-0.306,,
REC Solar,REC320TP3M,UL 61730,320,299.2,Mono-c-Si,1.61,60,2,N,10.32,39.1,9.46,33.8,45,-0.336,0.038,-0.264,,
REC Solar,REC320TP3M Black,UL 61730,320,299.2,Mono-c-Si,1.61,60,2,N,10.32,39.1,9.46,33.8,45,-0.336,0.038,-0.264,,
REC Solar,REC325NP,"UL 61730, UL 1703",325,304,Mono-c-Si,1.62,60,2,N,10.27,41,9.46,34.4,44.1,-0.351,0.04,-0.266,,
REC Solar,REC325NP Black,UL 61730,325,303.5,Mono-c-Si,1.62,60,2,N,10.28,40.7,9.46,34.4,44.5,-0.352,0.036,-0.267,,
REC Solar,REC325PEM 72,UL 1703,325,292.9,Mono-c-Si,2.007,72,1,N,9.32,45.6,8.67,37.5,46.2,-0.452,0.042,-0.317,1.001,2.005
REC Solar,REC325TP 72,UL 1703,325,295.3,Multi-c-Si,2.007,72,2,N,9.19,45.9,8.56,38,44.3,-0.46,0.05,-0.35,1.001,2.005
REC Solar,REC325TP 72 Q2,UL 1703,325,295.3,Multi-c-Si,2.007,72,2,N,9.19,45.9,8.56,38,44.3,-0.46,0.05,-0.35,1.001,2.005
REC Solar,REC325TP2M,"UL 61730, UL 1703",325,302.3,Mono-c-Si,1.62,60,2,N,10.12,40.4,9.56,34,44.6,-0.37,0.04,-0.286,,
REC Solar,REC325TP2M BLK,"UL 61730, UL 1703",325,302.3,Mono-c-Si,1.62,60,2,N,10.12,40.4,9.56,34,44.6,-0.37,0.04,-0.286,,
REC Solar,REC325TP2S 72,"UL 61730, UL 1703",325,295.5,Multi-c-Si,1.95,72,2,N,9.19,45.9,8.56,38,44.3,-0.46,0.05,-0.35,1.001,2.005
REC Solar,REC325TP2S 72 XV,"UL 61730, UL 1703",325,295.5,Multi-c-Si,1.95,72,2,N,9.19,45.9,8.56,38,44.3,-0.46,0.05,-0.35,1.001,2.005
REC Solar,REC325TP2SB 72 XV,UL 1703,325,300.3,Multi-c-Si,1.93,144,,N,9.21,45.8,8.65,37.4,44.2,-0.389,0.06,-0.306,,
REC Solar,REC325TP2SM,UL 1703,325,302.3,Mono-c-Si,1.62,60,2,N,10.12,40.4,9.56,34,44.6,-0.37,0.04,-0.286,,
REC Solar,REC325TP2SM BLK,UL 1703,325,302.3,Mono-c-Si,1.62,60,2,N,10.12,40.4,9.56,34,44.6,-0.37,0.04,-0.286,,
REC Solar,REC325TP3M,UL 61730,325,304,Mono-c-Si,1.61,60,2,N,10.36,39.5,9.54,34.1,45,-0.336,0.038,-0.264,,
REC Solar,REC325TP3M Black,UL 61730,325,304,Mono-c-Si,1.61,60,2,N,10.36,39.5,9.54,34.1,45,-0.336,0.038,-0.264,,
REC Solar,REC330NP,UL 61730,330,309.2,Mono-c-Si,1.61,60,2,N,10.33,41,9.55,34.6,44.3,-0.342,0.036,-0.263,,
REC Solar,REC330NP Black,UL 61730,330,308.3,Mono-c-Si,1.62,60,2,N,10.33,41,9.55,34.6,44.5,-0.352,0.036,-0.267,,
REC Solar,REC330PEM 72,UL 1703,330,297.6,Mono-c-Si,2.007,72,1,N,9.36,45.8,8.76,37.7,46.2,-0.452,0.042,-0.317,1.001,2.005
REC Solar,REC330TP 72,UL 1703,330,300,Multi-c-Si,2.007,72,1,N,9.22,46,8.67,38.1,44.3,-0.46,0.05,-0.35,1.001,2.005
REC Solar,REC330TP2M,"UL 61730, UL 1703",330,307.1,Mono-c-Si,1.62,60,2,N,10.22,40.6,9.62,34.3,44.6,-0.37,0.04,-0.286,,
REC Solar,REC330TP2M BLK,"UL 61730, UL 1703",330,307.1,Mono-c-Si,1.62,60,2,N,10.22,40.6,9.62,34.3,44.6,-0.37,0.04,-0.286,,
REC Solar,REC330TP2S 72,"UL 61730, UL 1703",330,300.2,Multi-c-Si,1.95,72,2,N,9.44,46,8.67,38.1,44.3,-0.46,0.05,-0.35,1.001,2.005
REC Solar,REC330TP2S 72 XV,"UL 61730, UL 1703",330,300.2,Multi-c-Si,1.95,72,2,N,9.44,46,8.67,38.1,44.3,-0.46,0.05,-0.35,1.001,2.005
REC Solar,REC330TP2SB 72 XV,UL 1703,330,305,Multi-c-Si,1.93,144,,N,9.28,46.6,8.67,38.1,44.2,-0.389,0.06,-0.306,,
REC Solar,REC330TP2SM,UL 1703,330,307.1,Mono-c-Si,1.62,60,2,N,10.22,40.6,9.62,34.3,44.6,-0.37,0.04,-0.286,,
REC Solar,REC330TP2SM BLK,UL 1703,330,307.1,Mono-c-Si,1.62,60,2,N,10.22,40.6,9.62,34.3,44.6,-0.37,0.04,-0.286,,
REC Solar,REC330TP3M,UL 61730,330,308.8,Mono-c-Si,1.61,60,2,N,10.39,39.9,9.62,34.3,45,-0.336,0.038,-0.264,,
REC Solar,REC330TP3M Black,UL 61730,330,308.8,Mono-c-Si,1.61,60,2,N,10.39,39.9,9.62,34.3,45,-0.336,0.038,-0.264,,
REC Solar,REC335NP,UL 61730,335,314,Mono-c-Si,1.61,60,2,N,10.38,41.3,9.64,34.8,44.3,-0.342,0.036,-0.263,,
REC Solar,REC335PEM 72,UL 1703,335,302.2,Mono-c-Si,2.007,72,1,N,9.4,46,8.84,37.9,46.2,-0.452,0.042,-0.317,1.001,2.005
REC Solar,REC335TP 72,UL 1703,335,304.6,Multi-c-Si,2.007,72,1,N,9.27,46.2,8.75,38.3,44.3,-0.46,0.05,-0.35,1.001,2.005
REC Solar,REC335TP2S 72,"UL 61730, UL 1703",335,304.9,Multi-c-Si,1.95,72,2,N,9.52,46.2,8.75,38.3,44.3,-0.46,0.05,-0.35,1.001,2.005
REC Solar,REC335TP2S 72 XV,"UL 61730, UL 1703",335,304.9,Multi-c-Si,1.95,72,2,N,9.52,46.2,8.75,38.3,44.3,-0.46,0.05,-0.35,1.001,2.005
